person_id,person_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_birth_date
16929,16929,23,120000,RENT,7.0,DEBTCONSOLIDATION,B,25000,9.99,0,0.21,N,2,2001-12-04
16930,16930,22,54252,MORTGAGE,6.0,PERSONAL,A,3500,6.39,0,0.06,N,4,2002-12-04
16931,16931,23,11000,OWN,0.0,VENTURE,A,1400,9.32,0,0.13,N,4,2001-12-04
16932,16932,23,105000,RENT,7.0,MEDICAL,B,7200,11.71,0,0.07,N,2,2001-12-04
16933,16933,26,85000,MORTGAGE,0.0,MEDICAL,B,8000,,0,0.09,N,4,1998-12-04
16934,16934,24,85000,MORTGAGE,1.0,PERSONAL,A,4400,7.4,0,0.05,N,3,2000-12-04
16935,16935,22,27000,RENT,5.0,DEBTCONSOLIDATION,B,2925,10.71,0,0.11,N,3,2002-12-04
16936,16936,22,30000,OWN,5.0,VENTURE,B,3000,10.36,0,0.1,N,2,2002-12-04
16937,16937,25,47052,RENT,5.0,EDUCATION,B,21250,10.99,1,0.45,N,2,1999-12-04
16938,16938,24,47928,RENT,1.0,MEDICAL,B,6000,12.53,0,0.13,N,3,2000-12-04
16939,16939,25,105000,MORTGAGE,9.0,HOMEIMPROVEMENT,C,4800,15.23,0,0.05,Y,2,1999-12-04
16940,16940,23,38400,RENT,7.0,DEBTCONSOLIDATION,C,3600,13.61,0,0.09,Y,3,2001-12-04
16941,16941,22,24432,RENT,0.0,EDUCATION,B,2000,11.36,0,0.08,N,3,2002-12-04
16942,16942,26,46800,MORTGAGE,3.0,DEBTCONSOLIDATION,B,12725,12.42,0,0.27,N,3,1998-12-04
16943,16943,24,40000,RENT,,PERSONAL,D,3000,17.27,1,0.07,Y,2,2000-12-04
16944,16944,22,60000,MORTGAGE,7.0,EDUCATION,B,12000,10.0,0,0.2,N,3,2002-12-04
16945,16945,25,38000,RENT,1.0,EDUCATION,A,10000,7.49,0,0.26,N,2,1999-12-04
16946,16946,24,59600,RENT,8.0,PERSONAL,A,10000,5.99,0,0.17,N,4,2000-12-04
16947,16947,24,95000,RENT,0.0,MEDICAL,A,4000,7.9,0,0.04,N,4,2000-12-04
16948,16948,23,62000,RENT,0.0,EDUCATION,C,10000,14.27,0,0.16,Y,2,2001-12-04
16949,16949,22,18996,RENT,3.0,PERSONAL,D,3200,15.28,1,0.17,N,2,2002-12-04
16950,16950,22,50000,OWN,1.0,EDUCATION,A,3600,,0,0.07,N,3,2002-12-04
16951,16951,26,32450,MORTGAGE,5.0,HOMEIMPROVEMENT,A,3250,6.99,0,0.1,N,2,1998-12-04
16952,16952,23,38000,RENT,7.0,PERSONAL,B,12000,11.71,1,0.32,N,4,2001-12-04
16953,16953,22,48000,RENT,7.0,VENTURE,E,7500,17.04,0,0.16,Y,2,2002-12-04
16954,16954,21,27200,RENT,0.0,EDUCATION,C,5000,,0,0.18,N,3,2003-12-04
16955,16955,26,12000,OWN,2.0,HOMEIMPROVEMENT,A,6100,7.51,1,0.51,N,4,1998-12-04
16956,16956,25,117014,MORTGAGE,5.0,EDUCATION,A,8400,7.29,0,0.07,N,3,1999-12-04
16957,16957,22,12000,RENT,0.0,EDUCATION,C,1000,13.57,1,0.08,N,2,2002-12-04
16958,16958,23,85000,RENT,2.0,EDUCATION,B,5000,11.58,0,0.06,N,3,2001-12-04
16959,16959,22,31200,RENT,6.0,EDUCATION,B,12000,10.39,1,0.38,N,2,2002-12-04
16960,16960,22,69000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,10000,15.62,1,0.14,N,3,2002-12-04
16961,16961,23,40000,RENT,6.0,EDUCATION,B,15000,11.71,1,0.38,N,3,2001-12-04
16962,16962,25,36000,RENT,0.0,MEDICAL,B,10000,11.11,0,0.28,N,3,1999-12-04
16963,16963,26,54000,RENT,6.0,VENTURE,A,10000,7.9,0,0.19,N,3,1998-12-04
16964,16964,23,43000,RENT,1.0,DEBTCONSOLIDATION,A,3000,8.49,0,0.07,N,3,2001-12-04
16965,16965,24,35000,OWN,1.0,MEDICAL,D,7000,16.29,0,0.2,N,4,2000-12-04
16966,16966,23,115000,RENT,2.0,EDUCATION,A,35000,7.9,0,0.3,N,4,2001-12-04
16967,16967,23,55000,RENT,5.0,VENTURE,B,20000,12.53,1,0.36,N,3,2001-12-04
16968,16968,23,24000,RENT,4.0,EDUCATION,C,12250,13.16,1,0.51,N,3,2001-12-04
16969,16969,25,96000,MORTGAGE,0.0,MEDICAL,B,5000,11.83,0,0.05,N,4,1999-12-04
16970,16970,26,84191,MORTGAGE,5.0,PERSONAL,A,9000,6.62,0,0.11,N,3,1998-12-04
16971,16971,23,54586,RENT,5.0,EDUCATION,B,19000,11.14,1,0.35,N,4,2001-12-04
16972,16972,23,20400,RENT,5.0,EDUCATION,D,5500,,0,0.27,N,2,2001-12-04
16973,16973,24,138000,RENT,4.0,PERSONAL,C,5000,13.23,1,0.04,Y,4,2000-12-04
16974,16974,23,39000,RENT,1.0,PERSONAL,B,12000,10.99,1,0.31,N,2,2001-12-04
16975,16975,25,69000,MORTGAGE,9.0,VENTURE,A,25000,6.99,0,0.36,N,4,1999-12-04
16976,16976,25,30000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12000,5.99,1,0.4,N,4,1999-12-04
16977,16977,22,70000,MORTGAGE,4.0,VENTURE,B,13750,10.75,0,0.2,N,3,2002-12-04
16978,16978,22,29570,RENT,6.0,MEDICAL,D,8000,14.42,1,0.27,N,3,2002-12-04
16979,16979,26,90000,MORTGAGE,10.0,PERSONAL,B,13000,10.59,0,0.14,N,3,1998-12-04
16980,16980,25,54996,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,8.94,0,0.18,N,4,1999-12-04
16981,16981,23,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,15000,7.9,0,0.25,N,3,2001-12-04
16982,16982,24,55000,RENT,0.0,DEBTCONSOLIDATION,B,4000,11.26,0,0.07,N,3,2000-12-04
16983,16983,23,48756,RENT,5.0,EDUCATION,B,4800,11.36,0,0.1,N,4,2001-12-04
16984,16984,26,72000,MORTGAGE,7.0,MEDICAL,B,16000,10.59,0,0.22,N,4,1998-12-04
16985,16985,24,72444,MORTGAGE,7.0,EDUCATION,B,25000,10.74,0,0.35,N,3,2000-12-04
16986,16986,26,20004,MORTGAGE,4.0,HOMEIMPROVEMENT,B,3600,,0,0.18,N,4,1998-12-04
16987,16987,23,70000,RENT,4.0,EDUCATION,A,6000,7.49,0,0.09,N,3,2001-12-04
16988,16988,23,59000,MORTGAGE,7.0,EDUCATION,A,9000,8.49,0,0.15,N,4,2001-12-04
16989,16989,24,62467,RENT,0.0,PERSONAL,A,10625,8.49,0,0.17,N,2,2000-12-04
16990,16990,25,24000,OWN,7.0,HOMEIMPROVEMENT,A,6000,5.42,0,0.25,N,4,1999-12-04
16991,16991,23,180000,MORTGAGE,2.0,VENTURE,B,5000,9.33,0,0.03,N,2,2001-12-04
16992,16992,26,39996,RENT,0.0,MEDICAL,B,12000,,0,0.3,N,3,1998-12-04
16993,16993,25,30000,RENT,4.0,MEDICAL,B,5000,11.86,0,0.17,N,4,1999-12-04
16994,16994,23,39000,RENT,2.0,HOMEIMPROVEMENT,D,10000,15.2,1,0.26,N,4,2001-12-04
16995,16995,23,170000,RENT,7.0,PERSONAL,B,12000,11.11,0,0.07,N,2,2001-12-04
16996,16996,22,42000,RENT,1.0,MEDICAL,B,10000,12.42,0,0.24,N,4,2002-12-04
16997,16997,24,84996,OWN,4.0,DEBTCONSOLIDATION,D,8000,15.57,0,0.09,Y,4,2000-12-04
16998,16998,26,130000,MORTGAGE,8.0,PERSONAL,A,10000,6.03,0,0.08,N,3,1998-12-04
16999,16999,23,78000,RENT,7.0,MEDICAL,A,8100,7.29,0,0.1,N,2,2001-12-04
17000,17000,25,60000,RENT,9.0,MEDICAL,B,7000,10.36,0,0.12,N,3,1999-12-04
17001,17001,22,33000,MORTGAGE,4.0,VENTURE,C,12500,14.26,0,0.38,Y,4,2002-12-04
17002,17002,24,29000,RENT,1.0,MEDICAL,B,4000,9.96,1,0.14,N,3,2000-12-04
17003,17003,24,76597,RENT,5.0,PERSONAL,B,22000,9.25,0,0.29,N,4,2000-12-04
17004,17004,22,54800,OWN,7.0,EDUCATION,A,8000,,0,0.15,N,2,2002-12-04
17005,17005,24,55000,MORTGAGE,8.0,EDUCATION,B,9600,,0,0.17,N,3,2000-12-04
17006,17006,24,65000,OWN,8.0,PERSONAL,A,9000,7.29,0,0.14,N,3,2000-12-04
17007,17007,22,43000,OWN,7.0,EDUCATION,A,6000,7.74,0,0.14,N,4,2002-12-04
17008,17008,22,31200,RENT,5.0,DEBTCONSOLIDATION,C,10000,12.73,1,0.32,Y,2,2002-12-04
17009,17009,25,107000,MORTGAGE,1.0,EDUCATION,A,1000,7.4,0,0.01,N,4,1999-12-04
17010,17010,22,35000,RENT,1.0,EDUCATION,C,5700,12.99,0,0.16,Y,2,2002-12-04
17011,17011,23,48000,OWN,6.0,EDUCATION,B,5000,10.08,0,0.1,N,3,2001-12-04
17012,17012,25,53000,RENT,6.0,DEBTCONSOLIDATION,C,3000,13.99,0,0.06,N,4,1999-12-04
17013,17013,24,52000,MORTGAGE,6.0,VENTURE,D,12000,14.83,0,0.23,N,3,2000-12-04
17014,17014,21,12000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,3250,15.68,1,0.27,Y,2,2003-12-04
17015,17015,22,36000,OWN,4.0,PERSONAL,A,3250,7.75,0,0.09,N,2,2002-12-04
17016,17016,24,99000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.12,N,4,2000-12-04
17017,17017,25,20000,RENT,0.0,MEDICAL,C,3500,10.28,0,0.17,Y,3,1999-12-04
17018,17018,25,33280,RENT,1.0,PERSONAL,B,5500,,0,0.17,N,2,1999-12-04
17019,17019,22,72000,MORTGAGE,6.0,MEDICAL,A,5000,6.54,0,0.07,N,2,2002-12-04
17020,17020,22,45630,RENT,0.0,VENTURE,E,2500,18.64,1,0.05,Y,4,2002-12-04
17021,17021,22,42000,MORTGAGE,3.0,VENTURE,D,7000,14.84,0,0.17,N,3,2002-12-04
17022,17022,21,18456,RENT,2.0,MEDICAL,C,3500,13.35,1,0.19,N,3,2003-12-04
17023,17023,22,150000,RENT,2.0,MEDICAL,A,8200,6.99,0,0.05,N,3,2002-12-04
17024,17024,26,52000,MORTGAGE,2.0,VENTURE,A,6000,8.9,0,0.12,N,4,1998-12-04
17025,17025,23,72000,RENT,7.0,DEBTCONSOLIDATION,B,10000,10.59,0,0.14,N,3,2001-12-04
17026,17026,26,80004,MORTGAGE,4.0,EDUCATION,B,15000,11.86,0,0.19,N,3,1998-12-04
17027,17027,23,74800,MORTGAGE,7.0,MEDICAL,D,15000,16.0,1,0.17,N,2,2001-12-04
17028,17028,26,56000,RENT,10.0,DEBTCONSOLIDATION,B,10000,12.69,1,0.18,N,4,1998-12-04
17029,17029,22,68000,MORTGAGE,6.0,VENTURE,D,20000,16.77,0,0.29,Y,3,2002-12-04
17030,17030,22,75500,MORTGAGE,6.0,PERSONAL,A,12000,,0,0.16,N,2,2002-12-04
17031,17031,22,37008,RENT,2.0,PERSONAL,B,3600,12.42,0,0.1,N,3,2002-12-04
17032,17032,26,63400,OWN,0.0,EDUCATION,B,20000,9.62,0,0.32,N,3,1998-12-04
17033,17033,23,36000,RENT,7.0,PERSONAL,B,4000,10.99,1,0.11,N,3,2001-12-04
17034,17034,25,63000,MORTGAGE,0.0,PERSONAL,D,25000,13.87,0,0.4,N,4,1999-12-04
17035,17035,24,55152,MORTGAGE,8.0,EDUCATION,B,16000,11.49,0,0.29,N,4,2000-12-04
17036,17036,21,87500,MORTGAGE,5.0,EDUCATION,C,25000,13.98,0,0.29,Y,3,2003-12-04
17037,17037,24,49000,RENT,8.0,EDUCATION,A,7000,7.49,1,0.14,N,4,2000-12-04
17038,17038,24,54100,RENT,5.0,VENTURE,A,4500,7.14,0,0.08,N,2,2000-12-04
17039,17039,24,24000,RENT,1.0,MEDICAL,A,8500,7.9,1,0.35,N,2,2000-12-04
17040,17040,21,55000,RENT,5.0,MEDICAL,B,12000,10.62,0,0.22,N,2,2003-12-04
17041,17041,22,48000,RENT,6.0,VENTURE,B,15000,9.63,1,0.31,N,4,2002-12-04
17042,17042,24,50000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7000,5.42,0,0.14,N,3,2000-12-04
17043,17043,22,50000,MORTGAGE,0.0,EDUCATION,A,12800,5.79,0,0.26,N,3,2002-12-04
17044,17044,22,50000,MORTGAGE,5.0,EDUCATION,B,2000,12.18,0,0.04,N,4,2002-12-04
17045,17045,22,54000,RENT,6.0,EDUCATION,B,9975,11.48,1,0.18,N,4,2002-12-04
17046,17046,21,55600,RENT,2.0,PERSONAL,A,6000,,0,0.11,N,3,2003-12-04
17047,17047,23,46776,OWN,7.0,VENTURE,D,15000,13.24,0,0.32,N,3,2001-12-04
17048,17048,22,50000,MORTGAGE,2.0,MEDICAL,B,22000,9.91,0,0.44,N,4,2002-12-04
17049,17049,22,30000,RENT,2.0,EDUCATION,C,13000,13.11,1,0.43,N,3,2002-12-04
17050,17050,24,85000,MORTGAGE,2.0,MEDICAL,B,7000,12.69,0,0.08,N,4,2000-12-04
17051,17051,22,51480,MORTGAGE,4.0,PERSONAL,B,3000,11.83,0,0.06,N,2,2002-12-04
17052,17052,22,43200,OWN,6.0,VENTURE,A,6000,7.68,0,0.14,N,4,2002-12-04
17053,17053,23,26976,RENT,4.0,EDUCATION,A,9000,7.51,1,0.33,N,2,2001-12-04
17054,17054,26,155142,MORTGAGE,6.0,HOMEIMPROVEMENT,D,23000,18.25,0,0.15,N,2,1998-12-04
17055,17055,26,42000,RENT,6.0,VENTURE,A,5000,7.29,0,0.12,N,2,1998-12-04
17056,17056,25,45996,RENT,2.0,VENTURE,G,5000,,1,0.11,Y,2,1999-12-04
17057,17057,23,19200,RENT,0.0,PERSONAL,B,3000,9.99,1,0.16,N,2,2001-12-04
17058,17058,26,59000,RENT,7.0,MEDICAL,D,6000,16.49,1,0.1,N,2,1998-12-04
17059,17059,25,29000,RENT,4.0,MEDICAL,D,4000,16.29,1,0.14,N,4,1999-12-04
17060,17060,24,62000,RENT,1.0,MEDICAL,C,1600,13.85,0,0.03,Y,4,2000-12-04
17061,17061,23,17688,RENT,0.0,DEBTCONSOLIDATION,B,1700,11.11,0,0.1,N,3,2001-12-04
17062,17062,24,43200,MORTGAGE,0.0,EDUCATION,C,10000,14.26,0,0.23,N,4,2000-12-04
17063,17063,22,71004,RENT,6.0,PERSONAL,B,1800,11.12,0,0.03,N,4,2002-12-04
17064,17064,22,46000,RENT,1.0,DEBTCONSOLIDATION,D,6200,,1,0.13,N,3,2002-12-04
17065,17065,24,36500,MORTGAGE,3.0,EDUCATION,B,2500,10.37,0,0.07,N,3,2000-12-04
17066,17066,21,45432,MORTGAGE,4.0,VENTURE,B,5000,9.88,0,0.11,N,4,2003-12-04
17067,17067,23,65000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,16500,7.49,0,0.25,N,4,2001-12-04
17068,17068,23,30000,RENT,8.0,EDUCATION,A,10625,6.92,1,0.35,N,4,2001-12-04
17069,17069,24,76000,MORTGAGE,8.0,EDUCATION,B,13500,9.99,0,0.18,N,4,2000-12-04
17070,17070,22,57600,OWN,6.0,VENTURE,A,6500,7.49,0,0.11,N,3,2002-12-04
17071,17071,23,45000,RENT,2.0,VENTURE,A,6575,8.0,0,0.15,N,3,2001-12-04
17072,17072,23,138000,RENT,1.0,EDUCATION,D,5000,14.91,1,0.04,N,2,2001-12-04
17073,17073,22,69700,RENT,4.0,EDUCATION,B,11200,,0,0.16,N,2,2002-12-04
17074,17074,25,49000,OWN,4.0,VENTURE,A,2500,6.76,0,0.05,N,3,1999-12-04
17075,17075,22,57500,RENT,1.0,VENTURE,B,9100,11.49,0,0.16,N,3,2002-12-04
17076,17076,22,68000,MORTGAGE,6.0,VENTURE,A,13000,7.88,0,0.19,N,4,2002-12-04
17077,17077,26,50004,MORTGAGE,10.0,PERSONAL,A,5000,9.32,0,0.1,N,2,1998-12-04
17078,17078,26,110000,RENT,3.0,HOMEIMPROVEMENT,C,25000,,0,0.23,Y,2,1998-12-04
17079,17079,22,50000,MORTGAGE,6.0,EDUCATION,B,8000,11.12,0,0.16,N,4,2002-12-04
17080,17080,22,42000,RENT,2.0,PERSONAL,C,5000,12.87,0,0.12,Y,3,2002-12-04
17081,17081,21,35000,OWN,5.0,VENTURE,A,4000,7.29,0,0.11,N,2,2003-12-04
17082,17082,22,25000,RENT,1.0,EDUCATION,B,2050,10.59,0,0.08,N,3,2002-12-04
17083,17083,22,37000,RENT,3.0,PERSONAL,B,15000,10.25,1,0.41,N,4,2002-12-04
17084,17084,26,135000,MORTGAGE,6.0,EDUCATION,D,15000,15.33,0,0.11,Y,2,1998-12-04
17085,17085,22,32500,MORTGAGE,6.0,EDUCATION,A,2500,6.99,0,0.08,N,2,2002-12-04
17086,17086,26,44000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,8475,6.91,0,0.19,N,4,1998-12-04
17087,17087,25,76344,RENT,2.0,EDUCATION,A,5000,9.63,0,0.07,N,3,1999-12-04
17088,17088,22,50361,RENT,6.0,PERSONAL,C,12000,12.73,0,0.24,N,4,2002-12-04
17089,17089,23,24091,MORTGAGE,5.0,MEDICAL,C,3500,12.99,0,0.15,Y,2,2001-12-04
17090,17090,26,95000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,15000,15.96,0,0.16,N,3,1998-12-04
17091,17091,25,59400,MORTGAGE,9.0,EDUCATION,C,18500,12.73,0,0.31,Y,3,1999-12-04
17092,17092,23,33000,RENT,7.0,MEDICAL,D,5500,14.54,1,0.17,N,2,2001-12-04
17093,17093,26,47000,RENT,7.0,PERSONAL,A,15000,7.9,1,0.32,N,3,1998-12-04
17094,17094,25,63000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,20000,8.49,0,0.32,N,2,1999-12-04
17095,17095,21,45000,RENT,3.0,PERSONAL,B,10000,10.25,0,0.22,N,2,2003-12-04
17096,17096,23,130000,MORTGAGE,,MEDICAL,A,6000,5.42,0,0.05,N,4,2001-12-04
17097,17097,21,140000,MORTGAGE,2.0,EDUCATION,A,18000,7.9,0,0.13,N,4,2003-12-04
17098,17098,23,95004,RENT,2.0,PERSONAL,A,5000,9.63,0,0.05,N,4,2001-12-04
17099,17099,22,75000,RENT,2.0,EDUCATION,B,10000,11.26,0,0.13,N,4,2002-12-04
17100,17100,26,51000,RENT,10.0,PERSONAL,B,5000,12.42,1,0.1,N,2,1998-12-04
17101,17101,24,35000,RENT,0.0,PERSONAL,A,1800,7.14,0,0.05,N,3,2000-12-04
17102,17102,22,34404,RENT,2.0,DEBTCONSOLIDATION,D,7500,15.05,1,0.22,Y,2,2002-12-04
17103,17103,24,30500,RENT,2.0,PERSONAL,F,6800,21.74,1,0.22,Y,4,2000-12-04
17104,17104,21,104000,MORTGAGE,5.0,PERSONAL,A,15000,9.63,0,0.14,N,4,2003-12-04
17105,17105,22,25000,OWN,,VENTURE,A,5000,6.03,0,0.2,N,3,2002-12-04
17106,17106,26,42000,RENT,2.0,MEDICAL,C,5000,11.91,0,0.12,Y,2,1998-12-04
17107,17107,23,60000,RENT,5.0,MEDICAL,A,10000,7.14,0,0.17,N,2,2001-12-04
17108,17108,22,32000,RENT,0.0,MEDICAL,B,3200,10.2,0,0.1,N,4,2002-12-04
17109,17109,22,91000,RENT,6.0,MEDICAL,A,8000,6.92,0,0.09,N,4,2002-12-04
17110,17110,25,90000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6000,7.14,0,0.07,N,3,1999-12-04
17111,17111,22,58896,MORTGAGE,6.0,EDUCATION,A,9500,6.76,0,0.16,N,4,2002-12-04
17112,17112,22,105000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,12800,11.83,0,0.12,N,3,2002-12-04
17113,17113,25,60000,RENT,2.0,EDUCATION,B,20000,,1,0.33,N,4,1999-12-04
17114,17114,26,80000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,3000,8.0,0,0.04,N,3,1998-12-04
17115,17115,22,31224,RENT,0.0,EDUCATION,A,6400,9.32,0,0.2,N,4,2002-12-04
17116,17116,24,39000,RENT,4.0,HOMEIMPROVEMENT,C,8000,,1,0.21,N,2,2000-12-04
17117,17117,22,46000,MORTGAGE,6.0,PERSONAL,B,4000,10.37,0,0.09,N,2,2002-12-04
17118,17118,23,90000,MORTGAGE,7.0,PERSONAL,D,15000,15.31,0,0.17,Y,4,2001-12-04
17119,17119,22,39000,MORTGAGE,6.0,EDUCATION,A,10750,,0,0.28,N,4,2002-12-04
17120,17120,25,39996,RENT,2.0,MEDICAL,B,10000,10.99,0,0.25,N,4,1999-12-04
17121,17121,26,145992,MORTGAGE,0.0,PERSONAL,D,20000,,0,0.14,Y,2,1998-12-04
17122,17122,25,40000,RENT,2.0,PERSONAL,B,3000,10.25,0,0.07,N,3,1999-12-04
17123,17123,25,44000,RENT,1.0,EDUCATION,D,15000,14.59,1,0.34,N,3,1999-12-04
17124,17124,22,61500,RENT,3.0,EDUCATION,C,10000,14.22,0,0.16,N,2,2002-12-04
17125,17125,26,35000,RENT,2.0,DEBTCONSOLIDATION,A,2500,8.9,0,0.07,N,2,1998-12-04
17126,17126,25,90000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,10000,5.42,0,0.11,N,4,1999-12-04
17127,17127,26,87000,MORTGAGE,0.0,PERSONAL,B,15000,10.62,0,0.17,N,4,1998-12-04
17128,17128,22,15996,RENT,3.0,DEBTCONSOLIDATION,C,4000,13.35,1,0.25,Y,2,2002-12-04
17129,17129,22,48000,RENT,7.0,EDUCATION,A,5000,6.99,0,0.1,N,2,2002-12-04
17130,17130,25,36000,MORTGAGE,3.0,PERSONAL,A,5300,7.49,0,0.15,N,3,1999-12-04
17131,17131,25,57000,RENT,2.0,PERSONAL,A,9500,6.17,0,0.17,N,3,1999-12-04
17132,17132,24,54996,RENT,2.0,HOMEIMPROVEMENT,B,23600,11.89,1,0.43,N,4,2000-12-04
17133,17133,24,21000,RENT,0.0,DEBTCONSOLIDATION,C,4000,13.43,0,0.19,N,4,2000-12-04
17134,17134,24,75000,RENT,4.0,VENTURE,B,20000,8.88,0,0.27,N,2,2000-12-04
17135,17135,26,50000,RENT,0.0,PERSONAL,B,4800,,0,0.1,N,2,1998-12-04
17136,17136,24,40000,RENT,2.0,EDUCATION,C,7000,11.34,0,0.17,N,2,2000-12-04
17137,17137,23,29856,RENT,0.0,PERSONAL,A,10300,8.94,1,0.34,N,2,2001-12-04
17138,17138,24,85392,RENT,9.0,MEDICAL,A,9600,7.29,0,0.11,N,3,2000-12-04
17139,17139,21,37000,OWN,3.0,MEDICAL,C,7200,13.61,0,0.19,N,2,2003-12-04
17140,17140,24,29120,RENT,0.0,VENTURE,B,5000,10.99,0,0.17,N,4,2000-12-04
17141,17141,25,32000,RENT,1.0,MEDICAL,D,6000,12.92,1,0.19,N,2,1999-12-04
17142,17142,22,91000,OWN,5.0,EDUCATION,A,15000,7.88,0,0.16,N,3,2002-12-04
17143,17143,26,95400,MORTGAGE,8.0,PERSONAL,C,5000,12.68,0,0.05,N,2,1998-12-04
17144,17144,21,28692,MORTGAGE,5.0,EDUCATION,B,3000,10.75,0,0.1,N,2,2003-12-04
17145,17145,25,90000,MORTGAGE,9.0,VENTURE,A,7750,7.51,0,0.09,N,3,1999-12-04
17146,17146,22,69000,RENT,5.0,EDUCATION,B,8650,11.49,0,0.13,N,4,2002-12-04
17147,17147,25,70200,RENT,9.0,PERSONAL,E,18000,16.45,0,0.26,Y,3,1999-12-04
17148,17148,24,92341,RENT,9.0,DEBTCONSOLIDATION,A,12000,7.51,0,0.13,N,4,2000-12-04
17149,17149,24,73399,RENT,0.0,EDUCATION,D,27000,,1,0.37,N,2,2000-12-04
17150,17150,23,60000,RENT,2.0,DEBTCONSOLIDATION,A,5000,6.91,0,0.08,N,3,2001-12-04
17151,17151,24,62400,MORTGAGE,8.0,HOMEIMPROVEMENT,A,4000,8.9,0,0.06,N,4,2000-12-04
17152,17152,24,40000,MORTGAGE,3.0,MEDICAL,B,10500,11.36,0,0.26,N,2,2000-12-04
17153,17153,26,37680,RENT,5.0,MEDICAL,D,2000,14.96,1,0.05,Y,2,1998-12-04
17154,17154,26,35000,RENT,0.0,VENTURE,C,12000,10.91,1,0.34,Y,3,1998-12-04
17155,17155,23,78000,RENT,5.0,VENTURE,B,17000,10.99,0,0.22,N,2,2001-12-04
17156,17156,24,47211,OWN,8.0,HOMEIMPROVEMENT,B,10000,11.83,0,0.21,N,3,2000-12-04
17157,17157,23,57744,MORTGAGE,7.0,VENTURE,B,2500,10.37,0,0.04,N,4,2001-12-04
17158,17158,23,69000,RENT,7.0,DEBTCONSOLIDATION,B,4800,10.75,0,0.07,N,2,2001-12-04
17159,17159,26,95000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,20000,14.96,0,0.21,N,4,1998-12-04
17160,17160,24,91000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,7.88,0,0.16,N,2,2000-12-04
17161,17161,21,30000,RENT,0.0,EDUCATION,C,1500,13.92,0,0.05,Y,3,2003-12-04
17162,17162,24,97000,MORTGAGE,3.0,EDUCATION,C,6400,15.96,0,0.07,N,3,2000-12-04
17163,17163,22,68000,MORTGAGE,6.0,EDUCATION,A,16000,7.9,0,0.24,N,3,2002-12-04
17164,17164,24,70000,RENT,3.0,PERSONAL,B,25000,11.86,1,0.36,N,2,2000-12-04
17165,17165,22,45000,OWN,6.0,EDUCATION,A,4750,6.39,0,0.11,N,4,2002-12-04
17166,17166,23,42000,MORTGAGE,1.0,PERSONAL,C,5750,13.57,0,0.14,N,2,2001-12-04
17167,17167,25,75000,MORTGAGE,7.0,PERSONAL,B,15000,9.99,0,0.2,N,2,1999-12-04
17168,17168,25,51492,MORTGAGE,2.0,EDUCATION,B,13800,10.38,0,0.27,N,4,1999-12-04
17169,17169,24,70000,MORTGAGE,2.0,MEDICAL,B,8950,11.89,0,0.13,N,2,2000-12-04
17170,17170,25,49200,MORTGAGE,6.0,MEDICAL,A,5600,7.49,0,0.11,N,3,1999-12-04
17171,17171,22,78000,MORTGAGE,6.0,EDUCATION,A,7750,7.51,0,0.1,N,4,2002-12-04
17172,17172,23,84000,MORTGAGE,7.0,EDUCATION,B,23000,11.99,0,0.27,N,2,2001-12-04
17173,17173,23,24000,RENT,0.0,PERSONAL,B,6000,,0,0.25,N,3,2001-12-04
17174,17174,26,75531,RENT,3.0,PERSONAL,D,15000,16.49,0,0.2,N,2,1998-12-04
17175,17175,25,30000,RENT,2.0,VENTURE,E,5200,17.19,1,0.17,Y,2,1999-12-04
17176,17176,22,100000,MORTGAGE,0.0,PERSONAL,C,15000,13.85,0,0.15,Y,3,2002-12-04
17177,17177,24,38700,RENT,2.0,DEBTCONSOLIDATION,B,10000,,0,0.26,N,3,2000-12-04
17178,17178,23,80000,MORTGAGE,,PERSONAL,A,3000,5.99,0,0.04,N,3,2001-12-04
17179,17179,24,35000,RENT,9.0,EDUCATION,A,1500,,0,0.04,N,3,2000-12-04
17180,17180,23,24000,RENT,7.0,VENTURE,C,5550,12.53,0,0.23,Y,4,2001-12-04
17181,17181,24,79000,RENT,0.0,MEDICAL,B,8000,11.49,0,0.1,N,4,2000-12-04
17182,17182,22,87000,RENT,5.0,EDUCATION,C,20000,13.85,0,0.23,N,4,2002-12-04
